field_name,level,level_support,raw_mean_loss,raw_median_loss,raw_loss_iqr,rare_level_flag,log1p_mean_loss,log1p_median_loss
cat110,G,34,1687.920294117647,1459.46,1422.3574999999998,True,7.431844724526498,7.286506733571878
cat110,BX,31,1521.8667741935485,1243.42,622.1099999999999,True,7.328349873161862,7.1264248368969
cat110,DC,29,2130.081724137931,1481.88,1556.92,True,7.664384981498385,7.301741421803957
cat110,AO,27,2112.2385185185185,1535.21,1966.8849999999998,True,7.655976892702366,7.337073623112461
cat110,CP,27,2376.678888888889,2128.9,2566.4849999999997,True,7.773880034023839,7.663830309244554
cat110,BJ,26,2204.1711538461536,2317.55,1270.9675000000002,True,7.698560405660515,7.7486972692664375
cat110,CK,26,1384.965,1233.92,739.9100000000001,True,7.234151926905746,7.118761469636
cat110,DR,26,2283.512307692308,2230.075,2130.4849999999997,True,7.733907848466296,7.710238811079499
cat110,DA,22,2406.217727272727,1959.7150000000001,1894.4750000000001,True,7.7862268895595435,7.581064481621077
cat110,J,22,1932.1531818181816,1597.435,930.5124999999998,True,7.5669077217065235,7.376780304551453
cat110,AX,21,2758.193333333333,2578.01,2175.38,True,7.922693645460439,7.855160883345715
cat110,BW,21,1658.6038095238096,1481.7,675.8,True,7.414334183903059,7.30162002902398
cat110,AA,20,2578.1580000000004,2120.81,2099.9624999999996,True,7.855218268060615,7.660024776993611
cat110,DF,20,2180.564,1700.835,1957.3275,True,7.68779732974506,7.439462359663014
cat110,K,20,1856.3259999999998,1625.1,1388.0475000000001,True,7.526893097910798,7.393939788831677
cat110,R,20,3052.4375,2839.865,1230.1825,True,8.024023284138663,7.951863862245741
cat110,BF,19,1564.5742105263157,1370.73,850.6099999999999,True,7.356007943364636,7.223827995916631
cat110,BQ,19,1646.255263157895,1775.74,884.6200000000001,True,7.406865704906685,7.482535503437331
cat110,BL,18,1573.666111111111,1313.615,1033.06,True,7.361798535840727,7.1812991260793035
cat110,DQ,17,2165.280588235294,2009.88,1646.39,True,7.680766961292638,7.606327716187147
cat110,DS,17,3654.3841176470587,4000.77,3539.75,True,8.203956460409403,8.294492042227775
cat110,AE,16,4646.9825,1809.42,2427.24,True,8.444188533464418,7.501314141540675
cat110,BE,15,1947.3266666666666,2038.66,1891.6100000000001,True,7.5747261635042324,7.620538406281163
cat110,DG,15,2153.5026666666668,2424.33,2044.9700000000003,True,7.675315194774629,7.79372287658743
cat110,P,15,2141.1753333333336,1951.68,1029.4699999999998,True,7.669577102621967,7.5769580669652905
cat110,AJ,14,2635.558571428571,2455.09,2015.3874999999998,True,7.877229774323447,7.806325933546764
cat110,DE,14,1684.2507142857141,1665.4450000000002,538.4474999999998,True,7.429669623579009,7.418447893902844
cat110,DY,14,4140.4121428571425,2003.8850000000002,3784.1800000000003,True,8.328792105967388,7.603341981487238
cat110,DP,13,1678.3015384615383,1586.76,840.0700000000002,True,7.42613323503318,7.370079496884003
cat110,B,12,1576.5308333333332,1770.0700000000002,1041.3075000000001,True,7.363616139919018,7.479339162693414
cat110,DO,12,2071.6141666666667,1411.4,2277.0525,True,7.636565971941785,7.253045664054231
cat110,L,11,3019.605454545455,2245.11,3493.4500000000007,True,8.013212571912725,7.716955110056363
cat110,Y,11,2367.635454545454,1789.79,1271.3849999999998,True,7.770069310741378,7.490412142254726
cat110,CC,10,1939.309,1897.9850000000001,1092.3699999999997,True,7.570602517724439,7.549074811886935
cat110,CY,10,1931.4990000000003,1338.58,517.9525000000001,True,7.566569262997019,7.200111410978798
cat110,AV,9,2351.6944444444443,2761.02,894.6899999999998,True,7.7633165224304355,7.9237175750726365
cat110,BY,8,1727.9225000000001,1456.9650000000001,765.8174999999999,True,7.455253661081228,7.284796906793499
cat110,CD,8,1796.5975,1537.855,1008.19,True,7.494206330126939,7.338793912376135
cat110,CW,8,1455.7450000000001,1387.7849999999999,790.7025,True,7.28395977371937,7.236184543156513
cat110,ED,8,1504.3775,1545.705,578.3799999999999,True,7.316798976295034,7.343882140727819
cat110,H,8,1311.545,1263.555,509.52250000000004,True,7.179723279592323,7.142475560616869
cat110,AG,7,2527.23,2834.62,966.0699999999997,True,7.835274732140885,7.950015887136973
cat110,BB,6,3476.615,2405.11,3363.7925,True,8.15410199298481,7.785766614525285
cat110,CX,6,1168.985,1091.48,644.0525000000001,True,7.064746207196798,6.996205620166021
cat110,AH,4,1956.4875,2073.71,497.4675,True,7.5794170421485285,7.63757666386145
cat110,BU,4,1683.575,1924.44,476.6400000000001,True,7.429268585452968,7.562909792031987
cat110,DB,4,1528.2424999999998,1430.365,620.2224999999999,True,7.332527793745763,7.266383813419692
cat110,EK,4,2067.2,1819.955,744.8299999999999,True,7.634433942750874,7.507116367725399
cat110,AF,3,1371.0266666666666,1131.85,830.2149999999999,True,7.224044244442914,7.032491860383463
cat110,AN,3,832.54,826.1,555.76,True,6.725681691441266,6.717925606697861
cat110,DD,3,1624.5366666666666,2001.22,843.7349999999997,True,7.39359329665145,7.60201184394758
cat110,DT,3,1631.18,1905.04,503.3299999999999,True,7.39767182355975,7.552783070352803
cat110,Q,3,4259.833333333333,4821.21,3399.145,True,8.357220038286044,8.480987608186853
cat110,BN,2,2185.7,2185.7,190.57000000000016,True,7.6901488370562765,7.6901488370562765
cat110,BV,2,1166.315,1166.315,3.8649999999997817,True,7.062461518743107,7.062461518743107
cat110,CU,2,1265.315,1265.315,212.45500000000015,True,7.143866386920639,7.143866386920639
cat110,DN,2,1277.435,1277.435,304.2349999999999,True,7.153391952609706,7.153391952609706
cat110,EI,2,1966.935,1966.935,147.375,True,7.5847400486114624,7.5847400486114624
cat110,EJ,2,3153.17,3153.17,385.50999999999976,True,8.056480665880207,8.056480665880207
cat110,AS,1,1467.99,1467.99,0.0,True,7.292330368798767,7.292330368798767
cat110,BD,1,1576.5,1576.5,0.0,True,7.363596594415368,7.363596594415368
cat110,BI,1,1068.07,1068.07,0.0,True,6.974544390639862,6.974544390639862
cat110,BK,1,2726.89,2726.89,0.0,True,7.911283695569731,7.911283695569731
cat110,BM,1,2716.54,2716.54,0.0,True,7.907482338298259,7.907482338298259
cat110,CB,1,1810.32,1810.32,0.0,True,7.501811140231098,7.501811140231098
cat110,DV,1,601.09,601.09,0.0,True,6.400406935795691,6.400406935795691
cat110,EH,1,7020.68,7020.68,0.0,True,8.856757784627609,8.856757784627609
cat110,S,1,1105.51,1105.51,0.0,True,7.008966196955915,7.008966196955915
cat111,A,128395,2826.826831185015,1974.74,2457.87,False,7.947263791472941,7.588698290703175
cat111,C,32401,3112.7932162587576,2063.98,2718.62,False,8.043596945647883,7.6328758201182065
cat111,E,14682,3487.3093052717613,2512.755,2853.9400000000005,False,8.157172458067416,7.829532930145053
cat111,G,7039,4014.2854823128287,3056.19,3218.7650000000003,False,8.297863727791535,8.025251472396482
cat111,I,3578,4538.145086640581,3612.685,3659.6575,False,8.42049396639606,8.192483306313031
cat111,K,1353,5175.607575757575,4239.77,3721.4500000000003,False,8.551905212552597,8.352500135511619
cat111,M,473,6090.626152219873,4950.27,3949.89,False,8.714670345129374,8.507399388311962
cat111,O,221,6091.21592760181,4989.28,4287.299999999999,False,8.71476715783895,8.515247299395782
cat111,Q,91,6552.888901098901,5631.94,4557.71,True,8.78781387780274,8.636386787320145
cat111,S,38,7827.693421052631,5441.915,6029.857500000001,True,8.965550906740555,8.602070041924241
cat111,U,16,9587.939375,8083.0599999999995,7933.952499999999,True,9.168365564785171,8.99764950056425
cat111,W,16,9498.15375,6622.725,9763.165,True,9.158957994673498,8.798413179502813
cat111,B,7,2578.652857142857,2299.89,2253.2650000000003,True,7.855410117367782,7.741051283590614
cat111,D,3,4634.71,1786.1,5316.405000000001,True,8.441544648577265,7.488349473302751
cat111,F,3,3365.9233333333336,3425.22,1757.5649999999996,True,8.121754648879064,8.13921289165017
cat111,Y,2,5891.655000000001,5891.655000000001,3676.455000000001,True,8.681461939088848,8.681461939088848
cat112,E,25148,3208.4092802608557,2180.865,2802.0650000000005,False,8.073842174348558,7.687935294634818
cat112,AH,18639,3476.60654219647,2553.71,3104.535,False,8.154099560911733,7.845693993260438
cat112,AS,17669,3409.983391816175,2453.19,2951.13,False,8.134755913399514,7.805552046886603
cat112,J,16222,2832.797108248058,1882.755,2468.1375,False,7.949372825679347,7.541022404217209
cat112,AF,9368,3426.8236016225446,2489.465,2972.8650000000002,False,8.139680820290549,7.820224719011657
cat112,AN,9138,3111.434439702342,2175.675,2723.3525,False,8.043160477001676,7.685553762078959
cat112,N,8453,3043.5846279427424,2138.78,2583.75,False,8.021119759654496,7.668458298992913
cat112,U,8356,2594.619455481092,1726.35,2308.6475,False,7.861580478281062,7.454343721191649
cat112,AV,7122,2380.850900028082,1596.855,2112.6775,False,7.7756331535094825,7.376417383786212
cat112,AK,6726,2636.81151798989,1865.1999999999998,2219.7974999999997,False,7.877704881895971,7.531659556799921
cat112,K,6059,3277.2317643175443,2339.21,2839.7299999999996,False,8.095059459768912,7.757995947914775
cat112,AI,4749,2378.319208254369,1618.94,1937.3999999999996,False,7.774569678794342,7.3901443905035045
cat112,S,4201,3119.163334920257,2189.05,2667.0699999999997,False,8.045640630369245,7.691679653600151
cat112,AP,4000,2301.9110425,1546.865,1822.0975,False,7.741929272283509,7.344631841044395
cat112,G,3168,3250.2314551767677,2395.43,2815.4375,False,8.086789112840949,7.781735408909578
cat112,F,3149,2949.4149761829153,2098.66,2526.4399999999996,False,7.989701109333297,7.649530705841618
cat112,AW,3145,2856.063923688394,1983.26,2239.96,False,7.957549776390128,7.593001327645825
cat112,A,2411,2803.3353878058897,1997.66,2294.44,False,7.938921851488838,7.600232234991777
cat112,AR,2365,2784.8585835095137,1941.63,2176.8,False,7.932311393363536,7.571798004069411
cat112,C,2257,3250.37447939743,2183.24,2895.3799999999997,False,8.086833102657376,7.68902322093721
cat112,O,2183,2727.8247869903803,1978.33,2283.69,False,7.911626314539574,7.590513682585468
cat112,D,1645,2858.5309240121583,2064.5,2521.7400000000002,False,7.958412877779202,7.633127606836819
cat112,AD,1531,3292.1655127367735,2261.3,2881.6650000000004,False,8.099604543104398,7.724137273876711
cat112,AY,1414,2787.4676661951908,2060.165,2277.8975,False,7.933247500350938,7.631026635910134
cat112,Y,1351,2837.032427831236,2066.76,2313.3299999999995,False,7.950866283951831,7.634221174734908
cat112,AG,1331,2963.763193087904,2130.44,2589.8950000000004,False,7.994552440818275,7.664553086618358
cat112,AT,1272,3056.9869182389934,2165.0699999999997,2587.92,False,8.02551210859856,7.680669744674928
cat112,AA,1241,2787.083883964545,2073.04,2240.8599999999997,False,7.933109858933012,7.637253675006578
cat112,AM,1170,2676.2884444444444,1887.795,2129.885,False,7.892559786854585,7.543694338584403
cat112,AL,1130,3185.889725663717,2375.2,2812.36,False,8.066800712520836,7.773257852024187
cat112,R,1123,2919.011513802315,2097.06,2427.915,False,7.979342838337538,7.648768387212704
cat112,AX,1074,2942.7488919925513,2028.045,2542.1074999999996,False,7.987439181371468,7.615320517992889
cat112,I,940,2470.653468085106,1677.72,2061.4849999999997,False,7.812642625937584,7.425786877238454
cat112,X,925,2816.7135783783783,1942.62,2225.0199999999995,False,7.943681047256866,7.572307492661969
cat112,AE,834,2428.361139088729,1670.695,1858.5000000000002,False,7.795383596044022,7.421593360736833
cat112,Q,793,2843.7460151324085,1980.88,2259.94,False,7.953229068456599,7.591801168152879
cat112,V,693,2969.9688888888886,2341.72,2623.56,False,7.996643403811984,7.759067926458278
cat112,H,548,2852.9845437956205,2022.665,2425.805,False,7.956471382393393,7.612665502874438
cat112,AO,534,3215.660992509363,2564.42,2877.1575000000003,False,8.07609914167664,7.849877486890557
cat112,T,521,2562.0407869481764,1898.01,2117.0200000000004,False,7.848949639990151,7.549087976727858
cat112,L,493,3060.4665720081134,2319.1,2744.4500000000007,False,8.02664935203041,7.749365567179704
cat112,W,461,3350.8115835140998,2464.66,2681.5,False,8.117256249853298,7.810214799117265
cat112,AC,454,2768.016762114538,1966.71,2420.05,False,7.926247576642902,7.584625709030406
cat112,M,439,2816.543667425968,2118.86,2190.045,False,7.943620744436585,7.6591053277496215
cat112,AU,434,2572.4665898617513,1701.59,2391.375,False,7.85300913663502,7.439905900062569
cat112,B,423,3192.5594089834512,2377.39,2649.985,False,8.068891375923473,7.774179067167817
cat112,P,406,2932.139581280788,1978.875,2565.495,False,7.983828657780575,7.590788990382585
cat112,AB,246,3233.393577235772,2319.27,2791.0225,False,8.081596732557761,7.749438837199154
cat112,BA,190,3124.5713684210527,2436.94,2723.9375,False,8.047372383352428,7.798908699402037
cat112,AJ,144,3191.479861111111,2312.635,2576.4624999999996,False,8.068553279699206,7.746575159789162
cat112,AQ,30,2735.1536666666666,2187.4449999999997,1795.52,True,7.9143084418826115,7.690946524946635
cat113,BM,26191,2874.4716967660643,2029.09,2607.67,False,7.963972008214067,7.615835406028436
cat113,AE,22030,2907.740038129823,2045.145,2650.265,False,7.97547528981642,7.623712813990638
cat113,L,13058,2917.420246592127,2109.4399999999996,2350.7825000000003,False,7.978797737421781,7.654651735536273
cat113,AX,12661,3095.9888602795986,2170.08,2867.82,False,8.038185583027632,7.6829800185775365
cat113,Y,11374,3014.1131176367153,2129.52,2606.3624999999997,False,8.01139262674496,7.664121360363636
cat113,K,7738,2767.2489286637374,2037.71,2378.4325,False,7.925970243569649,7.6200725338776385
cat113,S,7033,2744.9109242144177,2000.62,2206.16,False,7.9178681474239285,7.601712131669122
cat113,X,7016,2987.1152822120866,2104.51,2731.835,False,8.002398127239404,7.652312997056389
cat113,AF,6079,2942.861834183254,2144.61,2780.2899999999995,False,7.987477547423834,7.6711791732175225
cat113,AN,5214,3469.9800632911392,2225.63,3050.5149999999994,False,8.152192272051323,7.70824451066113
cat113,H,5094,4008.1898351001178,2476.3450000000003,3772.295,False,8.296344463753933,7.814942701179384
cat113,AT,4664,4359.476989708404,2791.375,3840.2225000000008,False,8.38033673166846,7.934647767184088
cat113,AJ,4425,2923.3138056497173,2111.84,2597.7200000000003,False,7.980815135784855,7.655788293026353
cat113,AD,4419,3065.506100927812,2191.53,2453.11,False,8.028294114605169,7.6928114071629885
cat113,AS,3901,3120.5703845167905,2171.51,2938.5700000000006,False,8.046091482547059,7.683638460120898
cat113,AK,3520,2872.2603551136363,2101.635,2642.775,False,7.9632026762147525,7.650946599060449
cat113,BN,3486,3300.1457974756167,2434.105,2892.4974999999995,False,8.102024898546905,7.797745155736897
cat113,I,3279,2454.81713937176,1767.75,1986.2399999999998,False,7.806214831841956,7.478028361391548
cat113,A,3269,3267.95858060569,2236.9,2956.13,False,8.092226736287774,7.713293205121109
cat113,J,3105,3093.8872528180354,2104.42,2575.74,False,8.0375067556403,7.652270251154646
cat113,N,2839,2495.433744276154,1913.4,2091.82,False,7.822618490143726,7.557159536594163
cat113,BC,2793,2717.8966201217327,2046.51,2354.09,False,7.907981422623043,7.624379699720182
cat113,Q,2784,2954.2613685344827,2090.105,2720.7275000000004,False,7.991342375517422,7.645447913375927
cat113,BJ,2605,3076.101190019194,2164.85,2816.91,False,8.031743260715402,7.680568173085338
cat113,M,2485,2459.8116941649896,1722.22,1989.6600000000003,False,7.808246531480214,7.451949912648606
cat113,AG,2415,3814.935817805383,2514.82,3683.5249999999996,False,8.246941213193342,7.830354073130705
cat113,AW,1825,2738.654202739726,1959.26,2386.5,False,7.915586988038137,7.580832396488148
cat113,BG,1804,2671.877433481153,2062.5,2284.91,False,7.890910861545208,7.632158849192637
cat113,AU,1630,2600.4889386503064,1922.8200000000002,2168.7850000000003,False,7.863839228809078,7.562068071755546
cat113,AO,1628,3094.4798157248156,2104.255,2739.3525,False,8.037698202416243,7.6521918789221255
cat113,F,1463,4289.362775119617,2803.5,3749.715,False,8.364126571311763,7.938980548948392
cat113,BO,1413,3156.226857749469,2270.92,2649.46,False,8.057449344623565,7.728380567953505
cat113,BH,1221,3208.715765765766,2478.25,3101.7800000000007,False,8.073937665713174,7.815711374066234
cat113,BK,693,2972.4851803751803,2356.56,2595.83,False,7.9974900052348445,7.7653824648730385
cat113,AV,528,3817.1173863636363,2692.0249999999996,3338.4975000000004,False,8.24751274932475,7.898420376095653
cat113,AY,466,1766.7560300429186,1477.205,1371.9450000000002,False,7.477466241618636,7.298583792837286
cat113,AM,450,4116.1719111111115,2512.73,3520.9725,False,8.32292177730112,7.829522984814535
cat113,AI,440,3903.6272272727274,2441.035,3321.4175000000005,False,8.269917597351657,7.800586987082273
cat113,BF,347,2976.068645533141,2135.24,2634.25,False,7.998694419377119,7.666802553318786
cat113,BD,337,5360.863234421365,3165.86,4088.44,False,8.587066812021778,8.060495839688466
cat113,AH,209,2144.7585645933013,1879.13,1587.19,False,7.671248412012152,7.539096202369488
cat113,C,143,4310.1658041958035,3160.92,4190.225,False,8.368963634734936,8.058934717006599
cat113,BB,53,1425.0205660377358,1324.39,750.03,True,7.262643023056593,7.189462034733555
cat113,BA,42,1658.692619047619,1364.47,1019.9624999999999,True,7.414387694956225,7.219253970698048
cat113,BI,32,3546.8984375,2844.31,2778.42,True,8.17411071773791,7.953427303717531
cat113,AB,18,1035.7033333333334,934.1,671.905,True,6.943801085654594,6.8406534754414015
cat113,G,18,20191.35722222222,9649.11,13421.067500000001,True,9.913059456459322,9.174724593231794
cat113,AQ,17,10177.875294117648,8767.18,10173.75,True,9.22806980208715,9.078884538174156
cat113,V,15,3857.2833333333333,3758.82,2129.21,True,8.257977631239074,8.232126362897597
cat113,U,11,36429.88,17556.73,33245.240000000005,True,10.503172045626314,9.773249587762267
cat113,O,10,1596.186,1339.865,935.7599999999998,True,7.375998609811306,7.20107020707306
cat113,E,7,24281.04857142857,12942.39,31325.535000000003,True,10.09749261440785,9.468340512106222
cat113,AP,6,7758.738333333334,6744.45,6230.545,True,8.956703892677464,8.816623482502427
cat113,AL,3,13411.536666666667,2524.74,18312.124999999996,True,9.503945120703468,7.83428936807997
cat113,BE,3,36664.12333333333,38504.79,18446.6,True,10.509581264311505,10.558563898578882
cat113,BL,3,6310.173333333333,7118.71,1608.7749999999996,True,8.750076886479352,8.87062227323944
cat113,T,2,2554.83,2554.83,819.6700000000001,True,7.846132303113382,7.846132303113382
cat113,AC,1,1594.78,1594.78,0.0,True,7.3751179238967834,7.3751179238967834
cat113,AR,1,2622.55,2622.55,0.0,True,7.87228364145478,7.87228364145478
cat113,B,1,4361.04,4361.04,0.0,True,8.380695116824985,8.380695116824985
cat113,P,1,2029.8,2029.8,0.0,True,7.61618508307324,7.61618508307324
cat114,A,131693,3259.916396087871,2341.86,2807.66,False,8.08976353795312,7.759127684268428
cat114,C,16793,2070.5943863514563,1320.86,1564.5500000000002,False,7.6360738247330975,7.186795114652528
cat114,E,16475,2088.414701669196,1308.6,1614.7100000000003,False,7.644639258690128,7.177477026056925
cat114,J,8199,2719.6064166361753,1930.78,2107.3050000000003,False,7.9086100817337,7.566197136652986
cat114,F,7905,2614.4474003795067,1845.34,2008.91,False,7.86919045187608,7.52096058011854
cat114,N,2455,3632.444688391039,2815.23,2895.2899999999995,False,8.1979364272605,7.943154390078982
cat114,I,2432,3541.981097861842,2726.1549999999997,2895.3574999999996,False,8.172723769785433,7.911014220247548
cat114,R,912,5435.395460526316,4546.98,4510.7699999999995,False,8.600871521066185,8.422438457323379
cat114,L,870,4951.500689655172,4130.665,4224.2575,False,8.507647917826644,8.326435752412637
cat114,U,250,6385.0257599999995,5480.139999999999,5165.957499999999,False,8.761867407090582,8.609068387504069
cat114,O,240,6021.068833333334,4905.6849999999995,4946.6025,False,8.703186139287435,8.49835384002082
cat114,Q,43,7949.2044186046505,7325.0,5364.994999999999,True,8.980952920349834,8.89918494333876
cat114,V,33,8858.997272727273,8111.18,4567.24,True,9.089301735780486,9.001121914933897
cat114,B,6,1649.39,1231.48,1702.325,True,7.408766902601506,7.116783678604656
cat114,D,5,1782.4119999999998,1334.31,1211.79,True,7.486283662398563,7.19691875361567
cat114,S,4,7200.9075,6780.215,2954.727499999999,True,8.8821012004718,8.821911568419228
cat114,G,1,3425.22,3425.22,0.0,True,8.13921289165017,8.13921289165017
cat114,W,1,2641.76,2641.76,0.0,True,7.8795791045788,7.8795791045788
cat114,X,1,8014.22,8014.22,0.0,True,8.989097513200948,8.989097513200948
cat115,K,43866,3016.756871836958,2099.2650000000003,2777.7675,False,8.012269076717889,7.649818806226357
cat115,O,26813,2948.5254413903704,2076.66,2504.92,False,7.9893995690680315,7.638997539407853
cat115,J,23895,3140.750020087885,2090.8,2690.05,False,8.052535254889106,7.6457802183201675
cat115,N,22438,3017.6715848114804,2087.77,2598.4849999999997,False,8.012572141017612,7.64433065496849
cat115,P,21538,3025.4223655864052,2116.485,2544.4800000000005,False,8.015136463453555,7.657984342675854
cat115,L,16125,3054.0952074418606,2245.26,2781.92,False,8.024566035585515,7.717021889952077
cat115,M,12444,2978.0426607200257,2150.4,2716.7975000000006,False,7.999357273094137,7.673874071997905
cat115,Q,8258,3091.162018648583,2219.725,2710.5724999999998,False,8.036625807638716,7.705588998128379
cat115,I,7090,2991.019256699577,2021.9099999999999,2464.4825,False,8.00370377513635,7.6122923477945195
cat115,H,2793,3336.945456498389,2129.61,2656.5099999999998,False,8.113110763914039,7.664163602679647
cat115,R,2038,2904.8017320902845,2176.795,2443.5600000000004,False,7.974464614717412,7.686068176014385
cat115,G,315,4106.091396825397,2293.08,3633.3699999999994,False,8.32047036762309,7.738087170664508
cat115,F,269,5235.4926022304835,3263.84,5190.96,False,8.563407202480509,8.090966035915587
cat115,S,250,2852.30732,1978.005,2208.0,False,7.95623406360369,7.590349472127924
cat115,A,75,3259.5108,2003.69,2515.4,True,8.089639149203174,7.603244714320441
cat115,T,56,3454.972142857143,3009.115,2913.9825,True,8.147859069375587,8.009733562993159
cat115,U,26,3009.0223076923075,2129.27,3208.9325,True,8.009702768908916,7.66400401123341
cat115,E,11,29163.914545454547,14163.63,19170.034999999996,True,10.280721709145885,9.55850329120338
cat115,W,6,2708.9733333333334,2178.4049999999997,1433.755,True,7.904694073726931,7.686807182749569
cat115,X,5,3063.068,3061.6,1065.0700000000002,True,8.027498723825705,8.027019507381107
cat115,D,4,17578.39,7316.695,12068.455,True,9.774482472116114,8.898050666656484
cat115,B,2,19845.899999999998,19845.899999999998,17321.159999999996,True,9.895803102634696,9.895803102634696
cat115,C,1,542.81,542.81,0.0,True,6.298599921142937,6.298599921142937
cat116,HK,21061,3125.6688960638144,2110.69,2821.88,False,8.047723466358713,7.655243853749839
cat116,DJ,20244,2911.9006871171705,2032.92,2726.315,False,7.97690466338724,7.6177202444682415
cat116,CK,10162,3037.328947057666,2211.585,2945.3325000000004,False,8.0190629547983,7.701916794223225
cat116,DP,9202,3107.6975168441645,2087.0550000000003,2927.34,False,8.041959112576766,7.64398828965178
cat116,GS,8736,3071.702022664835,2123.7200000000003,2734.1625000000004,False,8.030312591163035,7.661395307970904
cat116,CR,6862,2967.1341241620516,2240.6549999999997,2711.1425,False,7.995688793347784,7.71496971132742
cat116,HX,5629,2472.334261858234,1788.67,2009.24,False,7.813322422907627,7.489786524296961
cat116,DC,4557,2499.71294711433,2001.8,2078.69,False,7.824331149046266,7.60230148045579
cat116,HG,4414,2709.4646624376983,1955.3899999999999,2331.9474999999998,False,7.904875361329924,7.578856217222983
cat116,IE,4225,3155.7954650887573,2085.83,2934.0000000000005,False,8.057312698714087,7.643401447123109
cat116,HQ,4044,3297.234396636993,2135.5950000000003,2889.3399999999997,False,8.101142572952117,7.666968719342429
cat116,HV,3853,3377.369356345705,2311.88,2946.38,False,8.125148433114976,7.7462487802111415
cat116,GC,3803,2676.022987115435,1942.01,2413.22,False,7.892460630377559,7.571993596044587
cat116,LM,3277,2886.1043240768995,2159.16,2382.8500000000004,False,7.968009314817777,7.677937572008936
cat116,LB,3194,2917.5231997495302,2145.63,2479.915,False,7.978833013815448,7.67165444953907
cat116,LN,3127,3025.9909657818994,2050.64,2299.27,False,8.015324324472138,7.626394752303018
cat116,KW,3085,2865.2852350081034,1990.47,2270.31,False,7.960772127165235,7.596628338486141
cat116,HJ,2741,2637.2112623130247,2027.46,2125.37,False,7.877856414344008,7.615032163447889
cat116,GK,2632,2695.767963525836,2050.455,2390.2825000000003,False,7.899809284409152,7.626304576472273
cat116,DF,2519,2804.968626439063,2096.85,2662.585,False,7.9395040797157455,7.6486682897367455
cat116,IG,2269,2713.8331599823714,2096.14,2406.35,False,7.906485779276287,7.648329790714445
cat116,LO,2082,3162.963227665706,2254.2200000000003,2754.15,False,8.059580706716881,7.721002808153626
cat116,HB,2007,3175.7124464374688,2201.66,2853.885,False,8.06360211913678,7.697420999893741
cat116,MD,1960,3162.8169285714284,2015.095,2743.63,False,8.059534466458626,7.608917751096878
cat116,CB,1909,2653.2561655316917,2004.91,2357.71,False,7.883919730781327,7.60385310211161
cat116,LF,1873,3239.8214148424986,2286.0,2476.87,False,8.083582099754361,7.734996194022781
cat116,GI,1835,3211.6864632152588,2161.83,2746.205,False,8.074862770543248,7.679172828319731
cat116,BY,1620,2942.4094444444445,2163.015,2776.4475,False,7.98732386341021,7.679720571550481
cat116,KC,1513,2785.664448116325,2019.82,2462.16,False,7.932600621279815,7.611258648617718
cat116,GE,1399,2798.884388849178,2052.53,2382.0350000000003,False,7.9373334056141305,7.627315542493698
cat116,LY,1327,3229.3726752072344,2229.26,2528.915,False,8.080352788882145,7.709873449586105
cat116,CI,1314,2473.2061415525113,2099.365,2323.74,False,7.8136748726633485,7.6498664181321985
cat116,HN,1302,4679.315829493087,2977.29,4176.537499999999,False,8.451120871569106,7.999104589295231
cat116,IH,1168,2424.768852739726,1816.92,2035.5549999999998,False,7.79390380579718,7.505448269368762
cat116,JR,1013,3396.3271767028627,2544.53,2632.7799999999997,False,8.130744276947196,7.8420941587767725
cat116,HA,975,1995.420482051282,1711.09,1431.3000000000002,False,7.5991110970355535,7.445470125413387
cat116,CS,934,2969.327633832976,2272.375,2883.2275,False,7.996427540134435,7.729020790447182
cat116,HC,810,3017.9719506172837,2257.5,2449.755,False,8.012671638712131,7.722456155094659
cat116,FR,789,2546.3496577946767,2071.28,2168.6499999999996,False,7.842808747769396,7.636404729384579
cat116,HM,764,2641.5242670157068,1963.03,2498.6725000000006,False,7.879489901057271,7.582753763746834
cat116,EC,708,3634.3266242937852,2630.545,3217.085,False,8.198454241307424,7.875326405160637
cat116,IC,708,2541.6633192090394,1929.775,2165.2925000000005,False,7.840967361536797,7.565676755701683
cat116,MJ,701,3803.600370898716,2368.33,2950.8700000000003,False,8.24396623742095,7.770362493739939
cat116,CW,699,4431.514878397711,2994.47,4482.639999999999,False,8.39672239460324,8.004856426451296
cat116,DK,684,3145.5208333333335,2084.935,3087.1399999999994,False,8.054052624058475,7.642972474960178
cat116,EK,639,3108.070532081377,2147.01,3093.2049999999995,False,8.042079096221935,7.672297111111401
cat116,LW,635,3124.4456062992126,2106.66,2756.98,False,8.04733214602069,7.65333360632999
cat116,FB,619,3422.09366720517,2604.03,3178.23,False,8.138300002223914,7.865199470435934
cat116,IF,617,2655.9565478119935,2102.61,2366.79,False,7.884936591772868,7.6514101954593565
cat116,KA,613,3776.759070146819,2431.03,2595.4799999999996,False,8.236886274229859,7.796481578536292
cat116,HL,607,2505.687677100494,1868.85,2226.3949999999995,False,7.826717510062654,7.533613492727581
cat116,HH,597,2037.0717755443889,1681.95,1666.7800000000002,False,7.619759431780953,7.428303484896251
cat116,GX,595,4844.316739495798,2644.17,4731.555,False,8.485767896696983,7.88049061443875
cat116,GU,591,4757.071133671743,3134.55,4344.209999999999,False,8.467597641081484,8.050559876275962
cat116,LQ,589,3479.0777249575553,2227.22,2886.8999999999996,False,8.154809907277022,7.708958339439883
cat116,DS,553,3023.1155153707055,2127.31,2691.7299999999996,False,8.01437393609719,7.663083516543446
